Energy,Zero Crossing Rate,F0,F2,Jitter,Shimmer,Band Energy Ratio,Pause Rate,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,Spectral Flux,Spectral Flatness,Emotion,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7
0.011142159,0.054978590745192304,481.96616,320.07477,0.037469212,0.0017005195,1881.3165635702508,20.48,1268.0500071551,1881.3165635702508,3027.34375,1.4489697,0.0083725145,fear,-397.2708,103.2288,43.134174,31.424734,11.747318,3.0230687,1.845623,2.4452837,2.2196467,-2.907949,-3.961109,-5.299804,-4.0170836,0.24895985,0.26588342,0.20974897,0.18199031,0.24767484,0.23741467,0.17898172,0.22830261,0.3622995,0.6239587,0.7608572,0.37692112,14.89086288678642,16.935831525739847,18.11971044234823,17.476584179996795,15.935460342830416,15.769713336110165,14.715135770431582
0.015436984,0.061217526355421686,472.72952,328.28745,0.03867336,0.0025713863,1842.297843512423,25.924050632911392,1261.6333003316147,1842.297843512423,2887.989457831325,1.4312166,0.00803323,happy,-385.3586,106.66975,43.57844,34.265675,11.970282,-7.165895,0.6523598,0.6367861,-1.9037927,-3.5181947,-3.0027115,-4.9828687,-2.6975946,0.28538316,0.31210655,0.1860736,0.1549082,0.18753669,0.20453611,0.26058835,0.36133197,0.5675633,0.6861368,0.31520686,0.20013225,14.59790625934182,16.37604465592365,18.824600187430974,17.762001882482316,16.71538947494548,15.482125745199983,15.094423488057238
0.011005028,0.05286114032451923,461.86694,311.66794,0.035911392,0.0016043249,1863.8433695705635,20.48,1238.0792932634092,1863.8433695705635,2887.6953125,1.4292729,0.0075516156,neutral,-402.76276,105.4436,47.284378,36.27559,11.980612,-1.7408681,3.006079,-1.1397284,-0.97958285,-4.1546984,-3.7830293,-5.7087893,-4.866375,0.22600108,0.27081794,0.3119163,0.19891533,0.1566747,0.16939631,0.209574,0.29331583,0.37115234,0.5868199,0.7124287,0.32223,14.705812961252247,16.75118117659256,18.98478826379053,17.48319417743429,15.95882988633349,15.718072615774153,14.648714726183764
0.00756415,0.0445411811440678,309.3935,269.66272,0.01829309,0.0008471807,1946.4080018042798,17.964912280701753,1201.9843132905753,1946.4080018042798,3037.804555084746,1.1166799,0.0062831147,sad,-436.25565,102.21009,54.69334,34.09991,18.173592,8.160668,4.904673,2.9311707,2.4278564,-2.224457,-4.157045,-6.0688987,-5.294485,0.2767058,0.24349795,0.19580655,0.19508325,0.24209201,0.16513324,0.16640157,0.35598585,0.5812208,0.86550784,0.3567324,0.18085404,15.105313934167091,17.078229714436315,17.38602193208374,16.584958038693607,15.358589340371003,15.090623874066598,14.774287687611977
0.0765162,0.10330243177816902,1087.2632,728.89935,0.06639345,0.022712735,1912.476990759939,0.0,1701.937045869387,1912.476990759939,3578.895246478873,1.90988,0.02185265,angry,-256.9084,78.12583,15.292035,16.790937,1.8676134,-4.33315,-0.7183856,-4.687466,-1.0165027,0.74545914,-4.753348,-7.422891,-8.218754,0.13321863,0.16970715,0.22381677,0.22235669,0.3069189,0.31739444,0.3155724,0.33862907,0.33631566,0.5139766,0.58324546,0.24819438,14.729747610963575,17.361232173842453,18.413846009137327,19.052717890494232,18.823647775501968,17.60397499409882,15.939192933466362
0.024695454,0.09719981317934782,878.1707,526.9394,0.043133624,0.00565755,1965.4940829081131,22.454545454545453,1593.1299460515263,1965.4940829081131,3508.576766304348,1.6027527,0.027246516,disgust,-338.14905,92.287155,40.611202,25.352839,7.2202263,2.0877688,-2.7460308,-8.399236,-3.1084728,-1.2538445,-1.0322796,-2.5813606,-2.130639,0.24963789,0.33119273,0.29849195,0.24099895,0.22780284,0.21814136,0.34971237,0.34667414,0.51881397,0.68554425,0.35108534,0.2493069,14.878421848703114,16.52226778988133,18.262132427987137,16.178980380447676,16.617879427376927,16.528832934453764,15.106682130919019
0.0068142186,0.06741055575284091,328.8749,256.68018,0.01854198,0.00119456,2109.296006919721,24.38095238095238,1509.3582933519501,2109.296006919721,3769.353693181818,1.1658008,0.01692196,fear,-421.49094,90.77837,54.439022,33.555027,18.698915,7.3948054,5.450257,2.0520735,1.4518282,-1.5620891,-3.1971421,-3.0535417,-4.629819,0.22935347,0.2689183,0.2490584,0.2648704,0.28180942,0.23720576,0.19732855,0.26029092,0.3808098,0.6484997,0.8722112,0.39890012,14.563828657791566,16.642426856874355,16.07486485648192,16.023520547883326,15.613776771116965,15.155228805556426,14.7831979154426
0.013685022,0.08192027698863637,526.0921,285.32748,0.03967768,0.0026426201,2010.2931575134317,33.03225806451613,1551.4204845735999,2010.2931575134317,3543.560606060606,1.532815,0.018177766,happy,-377.64713,94.19328,44.41494,34.40206,16.642618,-0.056765847,0.40674764,-7.732665,-0.8615924,-3.1281815,-0.43512258,-0.99356943,-4.1542497,0.25569105,0.251322,0.21604915,0.1945408,0.22244507,0.23608701,0.28680918,0.31271031,0.5031359,0.73067856,0.42197657,0.32830366,13.975847949685939,16.138131219597717,18.19507213806053,16.15023572729559,17.28038333406181,16.302586000232772,15.053048798983102
0.012863731,0.0655241935483871,423.35547,280.3182,0.032534134,0.0021548823,2009.749955132872,23.01123595505618,1419.7952401559708,2009.749955132872,3396.9254032258063,1.3743913,0.0116643775,neutral,-393.6075,96.67216,51.91649,32.598103,15.575527,0.8749556,-0.16521242,-2.805474,0.42502472,-3.152057,-2.0851161,0.28999057,-2.454398,0.26384255,0.24802665,0.2066957,0.21694629,0.19019373,0.16021286,0.23222831,0.32073048,0.55613357,0.8134062,0.41295427,0.26864982,15.545086199073731,17.41430402318294,18.495528019760492,16.220580851596935,15.941122534021789,16.150232768650046,14.83905225293671
0.008955951,0.05456419665404041,346.42587,260.05255,0.020849466,0.0012626647,1986.5990817702532,21.557894736842105,1317.4874247210712,1986.5990817702532,3127.9198232323233,1.1738889,0.01001043,sad,-414.21304,101.01146,53.771473,29.421133,17.598433,8.935992,5.5707226,0.26750398,0.79060787,-1.7058994,-2.058916,-2.1271927,-2.854625,0.2622116,0.2572024,0.21927173,0.25667,0.19272132,0.14493322,0.22854206,0.33301145,0.56708634,0.82232875,0.33270094,0.20417647,15.35422351643598,17.01334314638768,16.98864712383505,15.517296947980109,15.567735615101071,15.311676223108938,14.572450309585443
0.12657163,0.11053043780940594,1170.244,858.26776,0.05904407,0.033511147,1844.4419166828068,0.0,1700.6306319070213,1844.4419166828068,3488.706683168317,1.8447593,0.025423978,angry,-232.32495,76.07482,15.806486,12.77355,-12.331954,-2.1555617,0.5395697,-10.5619755,-0.3048798,-2.8808117,-1.8150285,-0.9067747,-2.7202184,0.35905236,0.2727049,0.16678861,0.17291655,0.17359424,0.15992859,0.21972601,0.24136277,0.38105956,0.512721,0.334999,0.2912694,13.224023878174094,18.063096291907197,19.755577559425763,19.037915168745563,18.18904427383072,18.41071903280299,15.371028709775922
0.008447327,0.05829296875,448.20963,288.47498,0.02534348,0.001251408,1932.4939267895197,16.925619834710744,1286.6946079946717,1932.4939267895197,2912.6875,1.1874348,0.009520281,disgust,-416.94452,106.74094,54.06579,24.469893,13.146512,10.020486,5.6615376,1.2243229,1.2827725,-1.6726271,-1.6202348,-3.5813386,-4.341576,0.3099863,0.31430402,0.26796398,0.27846754,0.2509078,0.21558408,0.29613706,0.3867485,0.6176041,0.8240172,0.41847536,0.29777876,14.514256977004356,16.71233988309537,16.438710582292202,16.85237532194536,15.492509520811648,15.180851885380694,15.088644146708628
0.007895188,0.045869140625,363.59744,281.31577,0.020137358,0.0009353894,1904.5828973816572,21.333333333333332,1197.7196650711232,1904.5828973816572,2811.25,1.1784832,0.008450072,fear,-423.28152,107.80402,52.241055,26.842741,14.823896,11.189564,5.453657,0.4651338,0.89298403,-2.3663669,-1.9271817,-1.897254,-3.615692,0.2910418,0.338113,0.31687114,0.27778012,0.23239985,0.21595395,0.2696117,0.34196907,0.56778264,0.82707804,0.34855708,0.2155601,14.610731498851361,16.3134931406896,17.263675207495904,16.28869749837189,15.480312563326727,15.01795092540737,14.757970922185525
0.016803067,0.05395764802631579,451.96298,323.80737,0.04315085,0.0026414876,1830.70984188603,22.505494505494507,1251.983667196541,1830.70984188603,2789.309210526316,1.5086073,0.008454027,happy,-377.72232,107.43993,46.338158,29.711632,7.820459,5.136918,3.8116655,-5.2641335,0.49148628,-4.8297253,0.36663175,-3.7754107,-5.1809635,0.32431865,0.34551966,0.27702865,0.24678779,0.24268632,0.19326302,0.21387409,0.35193646,0.597897,0.7180691,0.3619676,0.20450714,15.955902063454431,16.669851586071953,17.660127444199276,17.295121676037205,16.350691399341923,16.90755186389487,15.068611143077428
0.016866896,0.06046490077554745,527.3103,357.80643,0.039037116,0.0027373002,1818.441973828033,15.398496240601503,1251.6581942611604,1818.441973828033,2750.1140510948903,1.5302916,0.008739917,neutral,-380.6238,108.68686,47.293995,24.8925,4.6200476,4.648334,4.4369726,-5.220885,0.3347363,-2.2835333,-2.9185452,-2.4909735,-2.7303915,0.32536733,0.35885116,0.25470883,0.22561793,0.21659705,0.19729249,0.25723246,0.31536546,0.56678253,0.6551645,0.2857273,0.22664735,15.011653034898929,17.556244912712746,18.49864774648573,18.007397392689445,16.566801827354695,16.16194878727938,15.106860652589882
0.008921637,0.04554126880787037,386.05707,304.75174,0.023511736,0.0010869151,1888.1505129105674,19.692307692307693,1175.1144372527347,1888.1505129105674,2715.7841435185187,1.2245486,0.006295594,sad,-422.13196,108.650215,56.345585,26.209013,13.183997,9.276347,3.8683553,0.09596005,2.0988803,-1.15673,-2.1935358,-1.8712851,-2.8253682,0.27789763,0.25919607,0.22582778,0.20223424,0.18055545,0.19665673,0.24478747,0.2909299,0.5520267,0.7912667,0.38409695,0.2657162,14.57230146392497,17.389750199772923,17.369508489964034,16.543981509089793,15.148120495906491,14.965941154985982,14.695883456698395
0.040088236,0.11542062661082474,1332.9814,823.34,0.05625252,0.012568984,1929.2116072542353,2.2795698924731185,1828.9345635963346,1929.2116072542353,3878.3021907216494,1.9629954,0.03465233,angry,-312.7244,71.733765,26.095253,32.09192,-0.6278387,-1.8982048,-1.7458485,-4.784244,2.3515277,-3.1908925,2.4691026,2.7545798,-3.5042713,0.30688983,0.3479457,0.29686052,0.2632467,0.24196576,0.27010548,0.17592233,0.13503145,0.18797445,0.5145018,0.6227806,0.30879566,12.834736688377646,18.02028799538123,21.25286843514939,18.189610518780796,18.306480514462,17.902928837681777,14.910201158020277
0.022698099,0.07488264117324561,749.71674,435.85696,0.04049558,0.0044085407,1941.5641460701986,14.690909090909091,1500.2771388558592,1941.5641460701986,3597.3821271929824,1.5990869,0.017050995,disgust,-369.54553,88.00662,37.57861,34.49822,6.8880606,0.5824392,-4.7609344,-6.3749533,4.060873,-1.6962453,3.4772794,1.0354065,0.2404178,0.39795974,0.2844212,0.1927888,0.14993258,0.15699014,0.12968554,0.13651162,0.26269248,0.4743672,0.6565565,0.3630415,0.21696885,12.806912666648127,18.652036087327275,20.957009793039465,16.4984878810318,16.34856162951536,17.150962232410155,14.748933862461888
0.031594604,0.11646412037037036,1327.6324,977.5177,0.043724943,0.010982664,1952.6977903463132,22.12987012987013,1864.3679987694404,1952.6977903463132,3998.9390432098767,1.8234789,0.033436816,fear,-309.58,71.87307,19.720915,28.416233,1.8715603,-2.9973786,-5.274976,-6.3207927,2.9473658,-2.6598969,-0.074242756,-4.090918,-6.581973,0.24126889,0.32310712,0.17674288,0.1443299,0.21942398,0.30539316,0.28747308,0.30255237,0.31812164,0.47883824,0.5510401,0.2593732,12.794298155631578,17.7888836734316,20.571682650376395,18.33038260951661,18.197731919581724,18.068743706613517,15.196588354017031
0.025060007,0.08576345915841584,885.0683,600.3734,0.038839526,0.006842074,1967.9083328977417,18.350515463917525,1630.3826254574822,1967.9083328977417,3785.736386138614,1.6244144,0.019357009,happy,-362.01913,78.98713,31.573471,36.447044,12.349434,-0.77529544,-3.5736682,-4.3466043,-1.322846,-0.56012434,1.480961,0.046382304,-0.2840383,0.259068,0.42324165,0.25704443,0.18231948,0.23034365,0.24076644,0.17275138,0.18126148,0.2716839,0.48560473,0.7074762,0.38445216,12.953187160060223,18.570331736231154,21.31771763384025,16.82829317793642,16.763829971540233,16.591447202962215,15.010206144585458
0.01424656,0.0735826994243421,626.4245,355.6338,0.047565557,0.002548291,1927.5397534497185,28.444444444444443,1499.469906099938,1927.5397534497185,3519.8396381578946,1.7815684,0.015735693,neutral,-376.56015,93.77014,39.328762,32.53545,5.9665494,-1.7688996,-4.620158,-5.2536407,0.1374389,-1.4633087,1.629594,1.379134,-0.5762795,0.33018455,0.56557256,0.35353583,0.23713315,0.15651016,0.17277274,0.13485754,0.15293697,0.19166416,0.41006795,0.6829568,0.3848603,15.040018969985633,18.387950886694885,20.88803972428982,16.456873744399243,16.28685027819919,16.581108523481717,14.747967743571863
0.016492441,0.0679378672542735,669.35657,373.86093,0.029375898,0.0029319357,1942.3112665033811,18.123893805309734,1418.6326165301139,1942.3112665033811,3423.0101495726494,1.4617082,0.014748307,sad,-399.1498,91.44146,42.45824,35.171043,14.508802,0.7191789,-1.1684768,-2.1030147,0.99358046,-0.71397114,-0.20805873,-0.09830532,-0.6465801,0.3900956,0.34308898,0.16733453,0.15032415,0.17439482,0.14449248,0.14973755,0.15838248,0.32016724,0.68099207,0.49282897,0.20577021,12.909503930286228,18.699426874656293,21.10435009034262,16.6337281394562,16.65193167227922,16.12550292438925,14.867119418452319
0.16262653,0.14515516493055555,1766.9481,1589.0199,0.06758733,0.0699324,1783.1868959760604,0.0,1986.1360197456756,1783.1868959760604,3988.8888888888887,2.0100598,0.024254812,angry,-201.66795,46.387,-10.223721,9.603398,-17.878654,10.782807,-5.1393733,-8.862147,-1.6052641,-5.035945,-4.3141193,4.122441,10.096778,0.40893406,0.23753235,0.19622707,0.17479657,0.1470197,0.14103813,0.17687327,0.21187085,0.23703213,0.4804076,0.5451572,0.428285,12.477692601318513,16.673914830021847,20.09144990499872,20.11383220979051,18.88958177729787,19.974787091363105,15.336244631218554
0.024037467,0.08746337890625,926.67664,484.87003,0.053713176,0.0057954383,1766.0038721453914,30.11764705882353,1520.5787076660495,1766.0038721453914,3357.2048611111113,1.7953715,0.013440892,angry,-345.98962,96.528915,17.496677,28.318844,-4.303975,10.790444,-1.2005385,-12.474469,3.9279103,4.0589457,1.5530658,-2.758817,-2.8800888,0.20282398,0.12737192,0.12636662,0.2402432,0.28251502,0.13820417,0.11717306,0.149613,0.45902145,0.81444,0.48865044,0.19973987,12.496091228617644,20.91835100800328,19.476720671204582,17.576494818981985,17.755220496185707,19.263717608127315,14.763727915117045
0.06348009,0.13199266975308643,1426.0552,1000.5228,0.05525329,0.02624712,1878.2317947156557,0.0,1966.9387063544789,1878.2317947156557,4086.2268518518517,1.9536834,0.023989126,angry,-266.87894,64.12998,8.515944,16.814005,-10.273311,16.99177,-5.2829976,-8.27728,3.3001468,-0.50137794,0.622326,-4.6977406,-8.42472,0.25844893,0.26335093,0.2240142,0.27202463,0.29957595,0.29914504,0.32425553,0.31876597,0.19881755,0.3748893,0.43032718,0.21078044,14.152618089812073,17.714533879410357,19.77858888014984,19.707681356282052,19.367994878241227,20.152835219454076,15.63824093868805
0.030326646,0.09798024970794393,1189.3821,700.94507,0.03788157,0.009268927,1876.8119859644737,10.019417475728156,1625.2683557395567,1876.8119859644737,3766.136098130841,1.5887976,0.018504111,disgust,-331.15842,87.324974,21.31606,26.261587,-4.948135,5.2799764,-0.007976102,-12.267791,9.539779,4.120101,3.2925692,-3.0728757,-6.297796,0.30344883,0.40116388,0.3166229,0.30732048,0.2735239,0.2305171,0.22283393,0.23726119,0.32610345,0.5548633,0.47844666,0.1818447,13.954320847044889,18.11917012725782,19.141236387677612,17.659279639823353,16.88123123805912,19.42645311397543,15.211368603140176
0.015908422,0.06493552334337349,735.98376,497.87024,0.0401421,0.0031047827,1785.5474737338138,25.924050632911392,1326.4345958351735,1785.5474737338138,3140.1543674698796,1.5651866,0.010555758,disgust,-383.06845,104.31868,27.081352,28.173433,7.457318,7.064004,2.0015109,-7.9205375,2.5043168,5.8727484,-1.3101597,-2.7948267,-3.0219083,0.25242317,0.20941293,0.18708697,0.23348041,0.23217113,0.1744873,0.2336711,0.25630918,0.50300467,0.8517066,0.45563984,0.18002151,13.457647854963902,18.815467091096487,17.830234477767423,17.33079557715158,15.749089624605045,16.54448408071784,14.341190024624261
0.03240399,0.08187342171717171,1068.7793,622.57214,0.043801337,0.0075695296,1846.1333409376955,5.768421052631579,1511.8269219395843,1846.1333409376955,3597.4589646464647,1.641702,0.0155580295,disgust,-348.59824,90.0627,21.729755,27.83235,-1.7743678,7.580144,2.1467242,-12.011724,5.9201784,3.38899,2.7624497,-1.487833,-6.198504,0.35149616,0.44099632,0.29952732,0.22219947,0.265893,0.18024886,0.16756663,0.2239796,0.3150644,0.5632096,0.607097,0.31622744,13.643611618419301,18.317873125870875,19.943030769479343,17.410692239660683,16.568030253974857,19.070957053949602,14.873758106664237
0.07290206,0.10612150493421052,1358.9915,1174.0527,0.05077418,0.02637368,1881.1836986900971,0.0,1803.9295463402584,1881.1836986900971,3942.434210526316,1.8418236,0.021033878,fear,-282.11728,67.77684,9.376613,25.465445,-7.1930265,6.10555,-3.278578,-13.491434,4.675609,-2.4223113,-2.3762236,-4.3212576,-4.471879,0.25620082,0.19445091,0.13829431,0.12359737,0.16733697,0.1555187,0.21202427,0.31257784,0.41351068,0.5339601,0.47540644,0.2631459,12.778842715539,18.626595133927292,20.532220353064854,19.114659816174054,18.848145711380777,20.02471861769947,14.989615445915542
0.024390114,0.07230318509615384,943.27496,446.20605,0.0382612,0.0052921977,1829.2327900642651,27.675675675675677,1389.4351674457164,1829.2327900642651,3222.956730769231,1.5419413,0.012449884,fear,-363.31467,95.485306,30.725765,26.644293,6.504141,8.282579,1.6936291,-7.282092,-0.09594471,0.77285075,-0.08661248,-1.152183,-5.7521114,0.2750176,0.48357812,0.34171623,0.28915745,0.2554414,0.13112006,0.08755895,0.109345324,0.17683804,0.43376037,0.5577261,0.3349665,14.003458266342568,19.200840073584406,19.97026609429082,17.344622638896343,16.8212098913382,16.78381964052191,14.707429769238155
0.022007117,0.06826636904761904,706.0937,409.7829,0.036131628,0.003928798,1799.6163144543812,34.71186440677966,1367.0859847084791,1799.6163144543812,3117.311507936508,1.5661275,0.011346849,fear,-355.57858,103.18792,26.183136,23.97412,2.546891,2.8632486,0.011285778,-10.961248,1.9540373,3.5833213,1.5658717,-0.322035,-3.4224358,0.3305886,0.31640655,0.18455224,0.16515738,0.14435245,0.18901594,0.17396042,0.20893437,0.32873794,0.6316063,0.6581119,0.36152017,14.792748183590628,19.678070667914255,18.606934502450322,17.57085206063002,16.93267287383743,16.794891836985247,14.489367406531475
0.08488055,0.11744950457317073,1496.9672,1241.0609,0.057219688,0.029429067,1859.967601560688,0.0,1859.0107172720896,1859.967601560688,3917.682926829268,1.9045935,0.020408325,happy,-261.631,58.306797,7.2957926,18.05858,-7.669982,2.3646178,-6.0594563,-8.513367,4.641341,3.3574297,5.9864793,3.5398037,2.2428737,0.30472484,0.28157994,0.20731051,0.274056,0.2340263,0.1672876,0.19664139,0.20525867,0.19084135,0.385374,0.56025124,0.37784362,13.29124619878852,17.482035769951295,21.611997894682034,19.568351020759103,19.548003499196017,19.580717814794532,15.302557473519087
0.020880008,0.060270889945652176,517.8663,354.50244,0.031799007,0.0037844717,1833.2077260749397,31.50769230769231,1334.8121549853993,1833.2077260749397,3072.350543478261,1.5174279,0.008564381,happy,-381.7674,99.158,33.85231,28.077885,8.364303,9.693303,1.2917912,-7.3909707,2.3201892,-1.6900539,1.018319,1.1027629,-3.975077,0.4868197,0.25252685,0.17408976,0.13368799,0.12744133,0.10797305,0.13415168,0.1600725,0.39436415,0.6288324,0.31639895,0.3266402,13.177716746906354,19.493940824348694,20.116074061926955,16.503084849018162,16.374986775110642,16.760896601162734,14.216690183113325
0.028517438,0.08314273231907894,1009.9512,734.63086,0.039081097,0.0073170476,1793.8201384047818,28.444444444444443,1500.8425702279158,1793.8201384047818,3359.9917763157896,1.7234544,0.012791939,happy,-338.2058,93.562584,19.699614,23.610682,-0.7648158,6.2523713,-1.5778962,-10.16792,1.3833114,-5.6387205,2.2934744,-2.528263,-5.8471546,0.23762007,0.29932496,0.22088756,0.17508529,0.1957979,0.2712805,0.29641163,0.27125654,0.25508314,0.47028586,0.5361793,0.2498399,12.238489600539081,17.838570930471985,20.529970590172976,17.692597811177066,18.341384842431804,18.27358896390474,14.628159795758734
0.015170029,0.06929154829545454,622.33215,426.40314,0.04460823,0.002660192,1702.5468436032293,51.2,1289.2459231952337,1702.5468436032293,2790.6605113636365,1.6092414,0.008303018,neutral,-368.42303,116.7186,29.282682,18.454348,-0.008209749,5.600893,-0.46950004,-13.30924,0.17457248,4.067166,2.8277647,0.032827314,-3.1967728,0.2953551,0.3278047,0.3593946,0.21098167,0.18489684,0.18271208,0.33070004,0.39340895,0.5001097,0.6273666,0.3003261,0.14881322,15.349702789584141,18.60137644425443,19.957348593404475,17.83326607799623,17.385540377645228,16.66311389064699,13.993144125489705
0.016390704,0.058470494538834954,600.21655,349.1666,0.033603847,0.002850802,1862.1791792870197,20.68686868686869,1318.2813196748662,1862.1791792870197,3215.185072815534,1.3447905,0.008691616,sad,-396.5467,99.884026,36.422386,32.632954,6.824593,6.7543817,3.4110885,-8.837716,1.5788823,2.7050228,1.7660618,0.20775989,-5.198688,0.2831077,0.16263384,0.13267076,0.13881959,0.12574194,0.13705984,0.13433318,0.19941598,0.51444227,0.8023397,0.4271333,0.23298514,12.806216332638098,19.541187383959457,18.1475034561271,15.72584460942039,15.716125794798193,16.815558279643444,14.083442289527193
0.01066725,0.057622494904891304,488.94986,297.79172,0.024983969,0.0016021732,1932.2024361167594,23.272727272727273,1332.8203025133748,1932.2024361167594,3284.561820652174,1.236548,0.009811771,sad,-415.4133,97.51984,42.69577,33.226486,15.770612,8.5704775,3.3619955,-1.83611,2.244414,0.8119998,1.2603387,0.3121041,-4.556756,0.2515931,0.17097719,0.12638447,0.14818862,0.17713982,0.1405462,0.1798257,0.2004347,0.44579768,0.8492194,0.44027126,0.20142731,13.043214394521168,19.203827599008594,17.321839375286185,15.459411774984426,15.037732916069272,15.066191412361864,13.958444343776478
0.019110302,0.06384590344551282,599.7321,349.42288,0.030348053,0.0032648433,1803.1642212696804,27.675675675675677,1289.1170743338294,1803.1642212696804,3050.68108974359,1.4085325,0.008239734,sad,-388.35596,104.690414,33.88272,26.14333,6.7628493,8.640547,3.063374,-8.083708,1.441095,1.3455436,1.6481228,0.6813611,-4.1999674,0.3158923,0.23822938,0.18902528,0.16833246,0.19937646,0.21415505,0.17878014,0.20409368,0.38912186,0.75044906,0.64926577,0.32754564,13.687329659726489,20.079546826491672,19.37605191329112,16.266555108815986,16.085544716645863,16.48853249573469,14.43016663371809
0.040997297,0.07027004076086957,938.5305,430.88858,0.048552714,0.009407548,1847.185370264325,0.18018018018018017,1506.0470581216814,1847.185370264325,3385.3260869565215,1.8052936,0.010981304,angry,-334.7281,84.26188,29.382706,33.244373,-2.0580132,4.486304,0.2997082,-11.095186,-0.33933005,-5.09022,4.082736,-2.1646268,-2.7927897,0.29132026,0.2456392,0.14735217,0.10784422,0.12307072,0.11512733,0.122509755,0.17336461,0.21321303,0.42579204,0.6162272,0.40825588,13.566589041596606,21.98421766997013,21.711170647222644,17.68501435461726,18.026376737824343,18.70597154109008,15.096030438003934
0.017753698,0.05583538925438596,531.3286,320.1414,0.036352985,0.0031458435,1847.6731569698813,18.618181818181817,1328.5324502533604,1847.6731569698813,3191.9544956140353,1.5831376,0.008063462,disgust,-388.03738,96.63135,36.561417,35.281727,8.014832,3.7681115,2.558752,-6.756794,-0.88311434,-0.97138447,3.6346302,-4.1439657,-3.3973782,0.17797813,0.23808444,0.13408336,0.13660626,0.22215089,0.25156313,0.2259655,0.2213082,0.38012776,0.5899258,0.5927803,0.26438373,14.589793299303416,19.505945475843944,19.619744636692854,16.729909951536328,17.38352325753776,17.075730617166045,14.719889848186881
0.02522957,0.06117466517857143,613.07855,339.072,0.04046243,0.0050575077,1841.4249415672116,17.6,1370.9472241653993,1841.4249415672116,3248.4900210084033,1.6394377,0.00777504,fear,-369.52673,92.12663,33.240997,32.235912,6.377495,5.6978097,1.331941,-8.202341,1.0475532,-2.8924122,3.6737423,-2.3230932,-4.272748,0.21487439,0.37278828,0.3685303,0.2768698,0.18195271,0.15048641,0.09400965,0.08936093,0.15938205,0.38123855,0.551095,0.2695818,14.1987343115142,20.729203767310945,21.64955775444624,17.42736720326824,17.936160270393078,18.236341619650872,15.328897680894748
0.028292922,0.07000658885542169,710.65173,388.6244,0.044237476,0.00560763,1801.0335102966073,25.367088607594937,1477.9004504212908,1801.0335102966073,3321.7243975903616,1.7338053,0.012041997,happy,-334.72806,90.27985,20.053984,37.906433,1.6210724,0.28653455,3.279372,-10.7527075,-1.7542819,-3.3269892,2.1500955,-3.104662,-3.5934246,0.22900662,0.21460465,0.1495346,0.14571884,0.20463474,0.22289862,0.16215566,0.14824118,0.294811,0.6248873,0.6113824,0.37404877,14.05958619050548,20.755418435187156,20.265681151218867,17.602980110988703,18.045809212476122,18.434120934345444,14.823764587929261
0.017816685,0.05811815137987013,621.6204,347.8487,0.03685686,0.0029862935,1725.3197194116303,28.054794520547944,1231.4632710210913,1725.3197194116303,2751.2175324675327,1.6228142,0.007051461,neutral,-381.5099,104.03092,36.717567,32.97414,4.9978685,5.8392487,2.298487,-9.606119,-1.6154213,-1.9449508,2.5431528,-4.7646384,-2.8491006,0.20793873,0.33634964,0.24593064,0.2066862,0.24993126,0.29274338,0.3079124,0.29155278,0.31850153,0.46317166,0.48966375,0.28180167,15.463045287685409,18.504969983272943,21.513902787440415,18.202813706429698,18.154693018433896,17.273251122601888,15.06446174176218
0.023791052,0.05874528556034483,648.75916,338.20978,0.04213433,0.0042667896,1845.9077434023484,18.285714285714285,1379.3178254102056,1845.9077434023484,3328.4617456896553,1.6390758,0.010179566,sad,-371.7001,91.08473,33.63205,36.611904,5.322661,6.3576274,4.862044,-6.5214653,0.13010357,-2.1675372,4.2611094,-2.40784,-5.293544,0.26743677,0.16907522,0.13255998,0.17201054,0.19886869,0.1976789,0.22531648,0.27118692,0.5091153,0.7243603,0.4525626,0.27091452,14.092887905004616,20.770926490013924,20.936866821768696,17.26602504157588,17.582022743721424,17.646760900296236,15.161502912713244
0.025372906,0.08969322720864661,1111.9114,753.3464,0.044201504,0.006882374,1908.6321166858227,9.7984496124031,1597.3409342943805,1908.6321166858227,3632.1663533834585,1.690189,0.022152383,angry,-343.04993,86.84848,29.395233,28.638296,1.3415371,3.3726525,-0.3353992,-5.6159134,2.8576207,-3.6826856,-0.7822346,0.05088852,-2.4302065,0.4425282,0.22925995,0.17399253,0.19382533,0.20234954,0.22823444,0.2478406,0.2774759,0.4748972,0.6625658,0.40541887,0.36886257,13.459364286629643,19.010955056078334,19.519589542066214,16.763836424892293,16.707821655757094,17.563725836369617,14.967393218988155
